,pelicula_id,compañia,recaudacion
38400,42532,Bing Crosby Productions,0.0
38402,64876,Toei Tokyo,0.0
38403,94352,Reel FX Creative Studios,34153101.0
38405,139455,Buffalo Gal Pictures,14567.0
38407,139455,Ember Productions,14567.0
38409,139455,The Genre Co.,14567.0
38429,28751,Cinetel Films,0.0
38430,28751,Grey Matter Entertainment,0.0
38431,55952,EGM Film International,0.0
38432,55952,British Columbia Film,0.0
38433,55952,North American Pictures,0.0
38434,55952,Excalibur Pictures,0.0
38435,55952,North American Releasing,0.0
38441,57597,,0.0
38443,95511,Epix,0.0
38444,95511,Chop Shop Entertainment,0.0
38445,95511,SModcast Pictures,0.0
38446,44244,Walt Disney Television,0.0
38447,44244,Alan Sacks Productions,0.0
38452,41592,BBC Films,18144030.0
38453,41592,Vertigo Films,18144030.0
38454,41592,Little Gaddesden Productions,18144030.0
38455,134597,Fortress Features,6842058.0
38456,134597,LD Entertainment,6842058.0
38459,127533,Warner Bros.,61700000.0
38460,127533,Studio Swan,61700000.0
38461,127533,RoC Works Co.,61700000.0
38468,33303,,0.0
38469,34905,,0.0
38470,100450,,0.0
38471,31022,Waken Productions,0.0
38473,76617,Nu Image Films,47241945.0
38474,76617,Lions Gate,47241945.0
38477,147405,,0.0
38479,139038,Endgame Entertainment,60141683.0
38480,139038,Wayans Bros. Entertainment,60141683.0
38481,139038,IM Global,60141683.0
38482,139038,Open Road Films,60141683.0
38487,142061,DC Comics,0.0
38488,142061,Warner Bros. Animation,0.0
38489,142061,Warner Premiere,0.0
38490,142061,DC Entertainment,0.0
38495,115223,Universal Pictures,0.0
38507,88557,Universal Pictures,0.0
38525,31046,Brandman Productions,0.0
38527,31046,Sony Pictures Television,0.0
38529,31046,TWS Productions II,0.0
38549,30347,Brandman Productions,0.0
38553,30347,Sony Pictures Television,0.0
38557,30347,TWS Productions II,0.0
38597,26114,Brandman Productions,0.0
38599,26114,Sony Pictures Television,0.0
38601,26114,TWS Productions II,0.0
38621,43263,Brandman Productions,0.0
38623,43263,Sony Pictures Television,0.0
38625,43263,TWS Productions II,0.0
38645,59238,Brandman Productions,0.0
38647,59238,Sony Pictures Television,0.0
38649,59238,TWS Productions II,0.0
38675,110148,Brandman Productions,0.0
38677,110148,Sony Pictures Television,0.0
38679,110148,TWS Productions II,0.0
38699,100183,Black Camel Pictures,0.0
38701,97353,Allied Artists Pictures,0.0
38702,26005,Nicetop Independent,0.0
38703,26005,Nicetop Independent Ltd,0.0
38708,24925,Republic Pictures,0.0
38709,24925,Blue Rider Pictures,0.0
38712,156717,Moonlighting Films,0.0
38713,156717,CC Capital Arts Entertainment SRL,0.0
38718,44450,Fono Roma,0.0
38721,44450,Franco London Films,0.0
38724,44450,Compagnie Industrielle et Commerciale Cinématographique (CICC),0.0
38745,19336,Toho Film (Eiga) Co. Ltd.,0.0
38746,19336,Toho Company,0.0
38747,19336,Toho Eizo Co.,0.0
38751,33301,,0.0
38752,50076,Columbia Pictures Corporation,0.0
38754,150202,Gold Circle Films,0.0
38757,13648,Sony Pictures Entertainment,0.0
38759,13648,Capcom,0.0
38773,87436,Magnet Releasing,21660.0
38779,87436,Drafthouse Films,21660.0
38785,36244,,0.0
38791,133121,Digital Frontier,0.0
38793,133121,Sony Pictures Entertainment,0.0
38795,133121,Capcom Company,0.0
38797,98567,Emperor Motion Pictures,0.0
38802,98567,JCE Movies,0.0
38817,53031,,0.0
38821,47964,Ingenious Media,304654182.0
38823,47964,Twentieth Century Fox Film Corporation,304654182.0
38825,47964,Dune Entertainment,304654182.0
38827,47964,Mid Atlantic Films,304654182.0
38829,47964,Big Screen Productions,304654182.0
38831,47964,Temple Hill Entertainment,304654182.0
38833,47964,TSG Entertainment,304654182.0
38835,47964,Giant Pictures,304654182.0
38837,47964,Origo Film Group,304654182.0
38857,56991,Nordisk Film,0.0
38858,56991,Film i Väst,0.0
38859,56991,TV4 Sweden AB,0.0
38860,56991,Modern Studios,0.0
38861,56991,Strix Drama AB,0.0
38862,56991,Lester Film,0.0
38863,56991,LiteGrip AB,0.0
38864,56991,Fido Film AB,0.0
38865,122857,Signature Pictures,1402307.0
38866,122857,Foresight Unlimited,1402307.0
38867,122857,Baumgarten Management and Productions (BMP),1402307.0
38880,132344,Sony Pictures Classics,11176469.0
38886,132344,Castle Rock Entertainment,11176469.0
38892,132344,Detour Filmproduction,11176469.0
38898,132344,Faliro House Productions,11176469.0
38904,132344,Venture Forth,11176469.0
38940,114478,Sola Digital Arts,0.0
38942,114478,Stage 6 Films,0.0
38952,36096,Norddeutscher Rundfunk (NDR),0.0
38955,36096,Puck Film Productions,0.0
38958,36096,Vaughan Films,0.0
38961,36096,British Film Finance,0.0
38976,170657,Huayi Brothers,0.0
38977,170657,EDKO Film,0.0
38978,170657,China Film Group Corporation (CFGC),0.0
38979,170657,Bingo Movie Development,0.0
38980,170657,Village Roadshow Pictures Asia,0.0
38981,170657,Chinavision Media Group,0.0
39000,28090,Overseas FilmGroup,0.0
39001,28090,Medusa Pictures,0.0
39002,28090,The Movie House Sales Company,0.0
39003,28090,Fadd Enterprises,0.0
39012,56508,,0.0
39014,146203,StudioCanal,15179302.0
39015,146203,CBS Films,15179302.0
39018,72559,Paramount Pictures,371876278.0
39019,72559,Di Bonaventura Pictures,371876278.0
39020,72559,Hasbro,371876278.0
39021,72559,Skydance Productions,371876278.0
39022,72559,Metro-Goldwyn-Mayer (MGM),371876278.0
39023,72559,Saints LA,371876278.0
39042,9834,,0.0
39045,49519,DreamWorks Animation,585178928.0
39050,26883,New World Television,0.0
39055,31131,,0.0
39061,117263,Nu Image Films,161025640.0
39063,117263,Millennium Films,161025640.0
39069,17501,Excel Entertainment,0.0
39070,17501,Eros International,0.0
39075,18843,Davis Entertainment,0.0
39077,18843,20th Century Fox Home Entertainment,0.0
39079,18843,D3C Productions Ltd.,0.0
39093,28067,Ancla Century Films,0.0
39094,28067,Belén Films,0.0
39095,127544,Production I.G.,0.0
39098,25516,Filmkraft Productions Pvt. Ltd,0.0
39108,4258,Dimension Films,78378744.0
39109,80384,,0.0
39111,76589,DC Comics,0.0
39113,76589,Warner Bros. Animation,0.0
39115,76589,DC Entertainment,0.0
39129,68721,Marvel Studios,1215439994.0
39135,38453,Fox Film Corporation,0.0
39140,32100,Comedian International,0.0
39142,66209,Shaw Brothers,0.0
39143,26693,Cell,0.0
39144,26693,Oz Company,0.0
39145,26693,Toei Video Company,0.0
39146,36917,Cell,0.0
39147,36917,Oz Company,0.0
39148,56763,,0.0
39152,149961,Shaw Brothers,0.0
39156,11119,Carousel Picture Company,0.0
39160,54138,Paramount Pictures,467365246.0
39161,54138,Skydance Productions,467365246.0
39162,54138,Bad Robot,467365246.0
39163,54138,Kurtzman/Orci,467365246.0
39172,42601,Toho Company,0.0
39175,458,Erma-Film,0.0
39181,109439,Legendary Pictures,362000072.0
39182,109439,Green Hat Films,362000072.0
39183,82992,Universal Studios,788679850.0
39186,82992,Universal Pictures,788679850.0
39189,82992,Original Film,788679850.0
39192,82992,One Race Productions,788679850.0
39195,82992,Fuji Television Network,788679850.0
39198,82992,Dentsu,788679850.0
39201,82992,Relativity Media,788679850.0
39204,82992,Etalon film,788679850.0
39207,82992,F & F VI Productions A.I.E,788679850.0
39264,197467,Universal Television,0.0
39267,197481,,0.0
39271,100493,,0.0
39272,75656,Summit Entertainment,117698894.0
39276,75656,K/O Paper Products,117698894.0
39280,75656,SOIXAN7E QUIN5E,117698894.0
39284,75656,See Me Louisiana,117698894.0
39304,56500,Svenska Filminstitutet,0.0
39305,49521,Legendary Pictures,662845518.0
39307,49521,Warner Bros.,662845518.0
39309,49521,DC Entertainment,662845518.0
39311,49521,Syncopy,662845518.0
39313,49521,Cruel and Unusual Films,662845518.0
39345,158015,Universal Pictures,89328627.0
39347,158015,Why Not Productions,89328627.0
39349,158015,Platinum Dunes,89328627.0
39351,158015,Blumhouse Productions,89328627.0
39353,158015,20th Century Fox Russia,89328627.0
39375,52034,Asmik Ace Entertainment,0.0
39379,105965,Walt Disney Pictures,0.0
39387,62211,Walt Disney Pictures,743559607.0
39388,62211,Pixar Animation Studios,743559607.0
39391,80518,Tokyo Broadcasting System (TBS),7401480.0
39392,80518,Aniplex,7401480.0
39393,80518,Mainichi Broadcasting System (MBS),7401480.0
39394,80518,FUNimation Entertainment,7401480.0
39395,80518,Shochiku Company,7401480.0
39396,80518,Dentsu,7401480.0
39397,80518,Square Enix,7401480.0
39398,80518,Bones,7401480.0
39431,68726,Legendary Pictures,407602906.0
39433,68726,Warner Bros.,407602906.0
39435,68726,Disney Double Dare You (DDY),407602906.0
39437,68726,Indochina Productions,407602906.0
39455,177271,DC Comics,0.0
39456,177271,LEGO,0.0
39457,177271,The Lego Group,0.0
39458,177271,Warner Premiere Digital,0.0
39459,177271,Traveller's Tales,0.0
39470,72190,Paramount Pictures,531865000.0
39472,72190,GK Films,531865000.0
39474,72190,Skydance Productions,531865000.0
39476,72190,Hemisphere Media Capital,531865000.0
39478,72190,Apparatus Productions,531865000.0
39480,72190,Latina Pictures,531865000.0
39482,72190,2DUX²,531865000.0
39540,41586,Universal Home Entertainment,0.0
39544,59584,Twentieth Century Fox Film Corporation,0.0
39547,199687,,0.0
39549,93456,Universal Pictures,970761885.0
39550,93456,Illumination Entertainment,970761885.0
39555,44909,Taurus Entertainment Company,0.0
39556,44909,Vestron Pictures,0.0
39565,30654,,0.0
39568,82447,,0.0
39569,24935,Castel Film Romania,0.0
39571,24935,Denholm Trading Inc.,0.0
39573,24935,Aurora Entertainment,0.0
39581,159117,The Collective,21833.0
39584,159117,Bloody Disgusting,21833.0
39587,159117,8383 Productions,21833.0
39590,159117,Snoot Entertainment,21833.0
39593,159117,Haxan Films,21833.0
39611,24939,Castel Film Romania,0.0
39613,24939,Denholm Trading Inc.,0.0
39615,24939,Aurora Entertainment,0.0
39623,45875,,0.0
39627,205321,The Asylum,0.0
39628,205321,Syfy,0.0
39629,205321,Southward Films,0.0
39633,24646,Smart Egg Pictures,0.0
39636,24646,Lefwander Kapitalförvaltning AB,0.0
39639,24646,Cinema Art,0.0
39642,24646,Svensk Filmindustri (SF),0.0
39645,24646,Viking Film,0.0
39648,149085,Huayi Brothers & Taihe Film Investment,0.0
39650,183011,DC Comics,0.0
39653,183011,Warner Bros. Animation,0.0
39656,183011,DC Entertainment,0.0
39659,183011,Studio 4°C,0.0
39710,138843,New Line Cinema,318000141.0
39711,138843,The Safran Company,318000141.0
39712,138843,Evergreen Media Group,318000141.0
39716,51481,Paramount Famous Productions,0.0
39717,174322,,0.0
39719,76170,Twentieth Century Fox Film Corporation,415440673.0
39721,76170,Donners' Company,415440673.0
39723,76170,Marvel Entertainment,415440673.0
39725,76170,Bad Hat Harry Productions,415440673.0
39727,76170,Big Screen Productions,415440673.0
39729,76170,TSG Entertainment,415440673.0
39767,146216,DC Comics,0.0
39776,146216,Di Bonaventura Pictures,0.0
39785,146216,Summit Entertainment,0.0
39794,146216,DC Entertainment,0.0
39911,19593,New World Television,0.0
39914,47404,Metro-Goldwyn-Mayer (MGM),0.0
39917,19154,Rootbeer Films,0.0
39918,19154,Taurus 7 Film Corporation,0.0
39925,102234,Solar Films inc.,0.0
39927,76285,1492 Pictures,174578751.0
39928,76285,Dune Entertainment,174578751.0
39929,76285,Fox 2000 Pictures,174578751.0
39930,76285,Sunswept Entertainment,174578751.0
39931,76285,Dune Entertainment III,174578751.0
39932,76285,TSG Entertainment,174578751.0
39945,77931,Columbia Pictures,347434178.0
39946,77931,Sony Pictures Animation,347434178.0
39947,77931,Kerner Entertainment Company,347434178.0
39948,77931,Hemisphere Media Capital,347434178.0
39949,77931,NeoReel,347434178.0
39965,23535,Lightning Pictures,2459895.0
39966,23535,Original Pictures,2459895.0
39969,201676,Hasbro,0.0
39970,201676,DHX Media,0.0
39979,30143,Toho Company,0.0
39980,30143,TMS Entertainment,0.0
39989,147276,Epix,0.0
39990,21683,Warner Bros. Pictures,0.0
39993,21683,DC Comics,0.0
40026,39027,Kings Road Entertainment,0.0
40030,50346,Kings Road Entertainment,0.0
40034,61954,Cinetel Films,0.0
40036,138832,New Line Cinema,269994119.0
40037,138832,BenderSpink,269994119.0
40038,138832,Heyday Films,269994119.0
40039,138832,Newman/Tooley Films,269994119.0
40040,138832,Vincent Newman Entertainment,269994119.0
40041,138832,Slap Happy Productions (II),269994119.0
40048,109418,Columbia Pictures,246984278.0
40049,109418,Happy Madison Productions,246984278.0
40050,109418,Sony Pictures Entertainment (SPE),246984278.0
40051,59859,Universal Pictures,60700000.0
40053,59859,Marv Films,60700000.0
40063,87421,One Race Productions,98337295.0
40064,87421,Radar Pictures,98337295.0
40065,87421,Riddick Canada Productions,98337295.0
40072,151960,Walt Disney Pictures,219788712.0
40073,151960,Walt Disney Animation Studios,219788712.0
40080,54266,Daiei Motion Picture Company,0.0
40083,59589,Twentieth Century Fox Film Corporation,0.0
40087,24631,Claussen Wöbke Putz Filmproduktion,0.0
40091,15440,Fantefilm,0.0
40095,56937,Fantefilm,0.0
40096,21708,,0.0
40098,24789,Full Moon Entertainment,0.0
40100,52017,Castel Film Studio,0.0
40101,52017,Full Moon Entertainment,0.0
40104,52021,Castel Film Romania,0.0
40105,52021,Full Moon Entertainment,0.0
40110,54768,Incorporated Television Company (ITC),0.0
40111,54768,Part II Productions,0.0
40112,52022,Castel Film Romania,0.0
40120,27712,,0.0
40121,61716,,0.0
40123,134756,Full Moon Entertainment,0.0
40124,27651,Full Moon Entertainment,0.0
40125,207768,Cinetel Films,809.0
40137,91586,Sony Pictures,0.0
40139,91586,FilmDistrict,0.0
40145,195757,,0.0
40147,129734,,6508.0
40153,220714,Maruti International,47000000.0
40156,81996,,0.0
40158,24331,Malofilm,14225876.0
40160,24331,Allegro Films,14225876.0
40162,24331,The Image Organization,14225876.0
40164,24331,Filmtech,14225876.0
40182,33305,Malofilm,0.0
40186,33305,The Image Organization,0.0
40190,33305,Filmtech,0.0
40194,33305,Lance Entertainment,0.0
40230,167032,Universal 1440 Entertainment,0.0
40232,1803,Planet Productions,0.0
40233,1803,Adams Apple Film Company,0.0
40234,1803,Angel Venture,0.0
40241,109451,Columbia Pictures,248384621.0
40242,109451,Sony,248384621.0
40247,51985,MGM Home Video,0.0
40250,119893,,0.0
40252,106747,Open Road Films,15008161.0
40254,106747,Overnight Films,15008161.0
40256,106747,AR Films,15008161.0
40258,106747,Aldamisa Entertainment,15008161.0
40260,106747,Demarest Films,15008161.0
40262,106747,1821 Pictures,15008161.0
40264,106747,Quick Draw Productions,15008161.0
40294,38273,Universal Pictures,0.0
40296,64078,Universal Pictures Co. Inc.,0.0
40298,64076,Universal Pictures,0.0
40300,18167,M6 Films,0.0
40303,18167,Odessa Films,0.0
40306,18167,Saga Pictures,0.0
40309,18167,Jones Film,0.0
40312,18167,NTTS Productions Ltd.,0.0
40330,39468,Toho Film (Eiga) Co. Ltd.,0.0
40332,39264,Toho Film (Eiga) Co. Ltd.,0.0
40333,39264,Toho Company,0.0
40336,29941,Artisan Entertainment,0.0
40340,29941,Hallmark Entertainment,0.0
40360,36214,Toho Film (Eiga) Co. Ltd.,0.0
40364,39466,Toho Film (Eiga) Co. Ltd.,0.0
40368,64077,Universal Pictures,0.0
40370,36212,Toho Film (Eiga) Co. Ltd.,0.0
40374,36247,Toho Film (Eiga) Co. Ltd.,0.0
40377,208134,Paramount Pictures,151831537.0
40378,208134,MTV Films,151831537.0
40379,208134,Dickhouse Productions,151831537.0
40380,19658,,0.0
40384,76338,Marvel Studios,644571402.0
40387,39469,Toho Film (Eiga) Co. Ltd.,0.0
40389,12636,Toho Film (Eiga) Co. Ltd.,0.0
40393,146304,Universal,71625195.0
40394,41498,Shueisha,53000000.0
40395,41498,Toei Animation,53000000.0
40400,176983,Toei Animation,0.0
40401,176983,Yasahi-Mation Productions,0.0
40406,13293,,0.0
40408,101299,Lionsgate,847423452.0
40409,101299,Color Force,847423452.0
40414,57158,WingNut Films,958400000.0
40416,57158,New Line Cinema,958400000.0
40418,57158,Warner Bros. Pictures,958400000.0
40420,57158,Metro-Goldwyn-Mayer (MGM),958400000.0
40430,204435,,0.0
40436,109445,Walt Disney Pictures,1274219009.0
40437,109445,Walt Disney Animation Studios,1274219009.0
40442,31297,Daiei Studios,0.0
40444,21930,Daiei Motion Picture Company,0.0
40447,16692,Daiei Motion Picture Company,0.0
40450,16693,Daiei Motion Picture Company,0.0
40452,134366,Death Awaits Cinema,0.0
40454,134366,Twin Engine Films,0.0
40456,134366,Pink Buffalo Films,0.0
40458,75629,Studio Khara,60487945.0
40462,214597,Gaeta / Rosenzweig Films,0.0
40464,22899,Daiei Studios,0.0
40469,16985,Type A Films,0.0
40470,16985,Marc Platt Productions,0.0
40471,16985,Brookwell-McNamara Entertainment,0.0
40472,16985,Metro-Goldwyn-Mayer (MGM),0.0
40473,18510,Daiei Studios,0.0
40475,18511,Daiei Studios,0.0
40478,107916,Jaleo Films,0.0
40479,107916,Andy Joke,0.0
40480,107916,Paloma Juanes,0.0
40484,54283,Daiei Motion Picture Company,0.0
40487,43967,,0.0
40491,18624,Daiei Studios,0.0
40494,40897,Daiei Motion Picture Company,0.0
40496,54265,Daiei Motion Picture Company,0.0
40498,54272,Daiei Studios,0.0
40501,54274,Daiei Studios,0.0
40504,54273,Daiei Studios,0.0
40507,20986,Gainax,0.0
40511,23452,Gainax,0.0
40515,18269,Walt Disney Pictures,0.0
40517,18269,Walt Disney Animation Australia,0.0
40519,18269,DisneyToon Studios,0.0
40521,18269,Walt Disney Television Animation,0.0
40547,209232,Constantin Film,0.0
40549,54275,,0.0
40552,21410,Daiei Studios,0.0
40554,54276,Daiei Studios,0.0
40555,109443,Paramount Pictures,173649015.0
40556,109443,Gary Sanchez Productions,173649015.0
40557,109443,Apatow Productions,173649015.0
40558,40342,DACFILM Rome,0.0
40562,180894,Millennium Films,0.0
40566,180894,Swingin' Productions,0.0
40586,21138,,0.0
40592,74626,Filmpool Nord,0.0
40593,74626,Sonet Film AB,0.0
40594,74626,Harmonica Films,0.0
40601,11039,Leone Film,0.0
40605,233063,Rat Pack Filmproduktion,0.0
40606,233063,Constantin Film Produktion,0.0
40607,229974,,0.0
